,pfpr_underfives,pfpr_overfive,ci_underfives,ci_overfive,annual EIR,coverage_pair,group
190,0.2520101446959,0.4438893098716,2.92850330018,1.113034118229,20.1895892924387,"[0.7, 0.5]",0.7
191,0.4696849994042,0.4968354109074,4.811979585094,0.8163181596319,70.88951904080912,"[0.7, 0.5]",0.7
192,0.389364341362,0.4566053568311,3.14163778536,0.9016046384058,28.618221182135542,"[0.5, 0.3]",0.5
193,0.3129676468753,0.4668824496041,3.491339391097,0.965287590021,30.686380525845465,"[0.7, 0.5]",0.7
194,0.1416103462662,0.3815352912638,1.668919467367,1.133092007367,10.048406166265469,"[0.7, 0.5]",0.7
195,0.2310859988508,0.409860922987,1.870924153365,1.073560199555,12.388144778669933,"[0.5, 0.3]",0.5
196,0.5525616698292,0.5012069099361,4.310607984895,0.7867061521392,76.01250765153631,"[0.5, 0.3]",0.5
197,0.2705382626657,0.4402366261411,3.015758523718,1.021038851846,21.64863482413262,"[0.7, 0.5]",0.7
198,0.4228167572996,0.4930708028727,4.327619133051,0.9136146702804,53.625321462357704,"[0.7, 0.5]",0.7
199,0.4031789518434,0.465979654337,3.272336446214,0.8953939428611,32.903999999999996,"[0.5, 0.3]",0.5
200,0.1471226594401,0.3963633014927,1.878313324414,1.212195121683,10.774576565532875,"[0.7, 0.5]",0.7
201,0.261395585061,0.4743775417122,4.242146096309,1.036001024535,35.281880673027665,"[0.85, 0.65]",0.85
202,0.342175225748,0.4525756073465,2.847013876308,1.009602863778,23.21312152318863,"[0.5, 0.3]",0.5
203,0.5171516928247,0.4921011527701,3.963703606278,0.8479939089739,57.500674473852854,"[0.5, 0.3]",0.5
204,0.3626518742014,0.4981947250351,5.489202492172,0.8841484935547,61.6560884817981,"[0.85, 0.65]",0.85
205,0.3528758308519,0.4871704924853,4.021046748385,0.9860326373018,37.83160417656709,"[0.7, 0.5]",0.7
206,0.1223977857308,0.3929281987484,1.951678366167,1.235526442702,11.553225282261465,"[0.85, 0.65]",0.85
207,0.4519831573632,0.4887154767455,3.452244743472,0.9676371450769,40.56558911460173,"[0.5, 0.3]",0.5
208,0.5986393145931,0.5065501602156,4.474093772005,0.7300524775055,100.4840616626547,"[0.5, 0.3]",0.5
209,0.5796557423978,0.5045732224993,5.69285540306,0.6628012590227,163.76398336078384,"[0.7, 0.5]",0.7
210,0.6552473638765,0.5067883147106,4.750764544588,0.6444746298948,163.76398336078384,"[0.5, 0.3]",0.5
211,0.2982941136808,0.4876994138513,4.642616353696,0.9741734327981,46.64056985694358,"[0.85, 0.65]",0.85
212,0.6695240378851,0.508800345833,4.848915878101,0.6650524777942,175.59875150361248,"[0.5, 0.3]",0.5
213,0.5288092065883,0.5119477477793,5.463829240412,0.7650750834728,115.53225282261467,"[0.7, 0.5]",0.7
214,0.5849577066066,0.5133063298335,5.841817378998,0.6905878329417,188.28878546325964,"[0.7, 0.5]",0.7
215,0.5283956631923,0.5162602096764,7.304772930569,0.631100280094,306.86380525845465,"[0.85, 0.65]",0.85
216,0.4871988726598,0.4856654899623,3.771892455406,0.8294704532018,50.01115427348331,"[0.5, 0.3]",0.5
217,0.6313671270756,0.510958877324,4.57846812054,0.7419399081264,123.88144778669934,"[0.5, 0.3]",0.5
218,0.617886594643,0.5078199725978,6.323275374016,0.6110409207176,306.86380525845465,"[0.7, 0.5]",0.7
219,0.5411139899713,0.5097229724516,5.559745070641,0.7506500574527,132.83401587686097,"[0.7, 0.5]",0.7
220,0.4704308485625,0.51175138006,6.627458867035,0.7239098197606,142.4335611927569,"[0.85, 0.65]",0.85
221,0.7183585448742,0.5088377042275,5.112219079863,0.5900330331351,329.03999999999996,"[0.5, 0.3]",0.5
222,0.505306084258,0.5094229812453,5.118577931193,0.7982229586341,93.71177221501162,"[0.7, 0.5]",0.7
223,0.5052049432764,0.5128137576255,7.309024860151,0.6309876249579,232.13121523188627,"[0.85, 0.65]",0.85
224,0.5716260791479,0.5050385278016,5.544464031234,0.6688993363059,152.72683898119496,"[0.7, 0.5]",0.7
225,0.01093376043098,0.06653622371969,0.1145929077175,0.4024494670448,0.575006744738528,"[0.7, 0.5]",0.7
226,0.01740085954288,0.110345797811,0.1639968715608,0.5145184365101,0.8150572041755126,"[0.5, 0.3]",0.5
227,0.005294298072093,0.04145896612362,0.05678812391125,0.2639007975813,0.35281880673027666,"[0.7, 0.5]",0.7
228,0.00979599833468,0.05847683485722,0.09385790931992,0.2810092486907,0.4056558911460173,"[0.5, 0.3]",0.5
229,0.02143331759604,0.144745324135,0.2552938461304,0.7843049816438,1.32834015876861,"[0.7, 0.5]",0.7
230,0.009616741029144,0.08645961077747,0.1883043348789,0.6261510755576,0.9371177221501162,"[0.85, 0.65]",0.85
231,0.02202472202278,0.1166958721634,0.2319630087586,0.690131556592,1.0774576565532876,"[0.7, 0.5]",0.7
232,0.0280806622511,0.1630092196067,0.2403657403775,0.7266234640265,1.32834015876861,"[0.5, 0.3]",0.5
233,0.01595994157402,0.1290087122018,0.264122963883,0.8479438194772,1.424335611927569,"[0.85, 0.65]",0.85
234,0.008470406298327,0.05728268177889,0.1301188969519,0.4582220553129,0.6165608848179803,"[0.85, 0.65]",0.85
235,0.007986687409809,0.04920007338776,0.082250315696,0.3040271410719,0.434971515491262,"[0.7, 0.5]",0.7
236,0.0087168680383,0.05928563647501,0.1016818135977,0.3627401191334,0.5362532146235764,"[0.7, 0.5]",0.7
237,0.0193921238551,0.1564282266954,0.2918980780523,0.8564599322272,1.5272683898119497,"[0.7, 0.5]",0.7
238,0.009399013731447,0.07453123500345,0.1198784769513,0.444445746718,0.6165608848179803,"[0.7, 0.5]",0.7
239,0.007091222947517,0.04049742436022,0.07936578453518,0.2565719572012,0.32903999999999994,"[0.7, 0.5]",0.7
240,0.0415167679775,0.1784819371005,0.3335607728222,0.7745709505398,1.5272683898119497,"[0.5, 0.3]",0.5
